Run: 3, epoch: 2, HR@5: 0.3174, HR@10: 0.5016, HR@15: 0.5938, HR@20: 0.6595, NDCG@5: 0.2084, NDCG@10: 0.2679, NDCG@15: 0.2922, NDCG@20: 0.3078, AUC: 0.8123, kg train loss: 463.5620, cf train loss: 332.0534, cf eval loss: 40.4472 
Run: 3, epoch: 3, HR@5: 0.3240, HR@10: 0.4753, HR@15: 0.5888, HR@20: 0.6612, NDCG@5: 0.2165, NDCG@10: 0.2652, NDCG@15: 0.2951, NDCG@20: 0.3121, AUC: 0.8112, kg train loss: 452.3770, cf train loss: 321.7869, cf eval loss: 40.4433 
Run: 3, epoch: 4, HR@5: 0.3240, HR@10: 0.5016, HR@15: 0.5839, HR@20: 0.6595, NDCG@5: 0.2172, NDCG@10: 0.2747, NDCG@15: 0.2965, NDCG@20: 0.3144, AUC: 0.8146, kg train loss: 445.9737, cf train loss: 316.2883, cf eval loss: 39.9179 
Run: 3, epoch: 5, HR@5: 0.3273, HR@10: 0.5033, HR@15: 0.6118, HR@20: 0.6875, NDCG@5: 0.2179, NDCG@10: 0.2741, NDCG@15: 0.3027, NDCG@20: 0.3206, AUC: 0.8181, kg train loss: 441.1181, cf train loss: 311.9735, cf eval loss: 39.7790 
Run: 3, epoch: 6, HR@5: 0.3339, HR@10: 0.5066, HR@15: 0.5970, HR@20: 0.6776, NDCG@5: 0.2293, NDCG@10: 0.2846, NDCG@15: 0.3084, NDCG@20: 0.3274, AUC: 0.8160, kg train loss: 431.6448, cf train loss: 310.2671, cf eval loss: 39.7233 
Run: 3, epoch: 7, HR@5: 0.3569, HR@10: 0.5099, HR@15: 0.5987, HR@20: 0.6809, NDCG@5: 0.2355, NDCG@10: 0.2845, NDCG@15: 0.3081, NDCG@20: 0.3275, AUC: 0.8176, kg train loss: 411.1158, cf train loss: 308.5812, cf eval loss: 39.4068 
Run: 3, epoch: 8, HR@5: 0.3339, HR@10: 0.5033, HR@15: 0.6234, HR@20: 0.6875, NDCG@5: 0.2262, NDCG@10: 0.2806, NDCG@15: 0.3123, NDCG@20: 0.3275, AUC: 0.8204, kg train loss: 389.1966, cf train loss: 307.1065, cf eval loss: 39.2331 
Run: 3, epoch: 9, HR@5: 0.3355, HR@10: 0.5049, HR@15: 0.6053, HR@20: 0.6595, NDCG@5: 0.2219, NDCG@10: 0.2765, NDCG@15: 0.3031, NDCG@20: 0.3161, AUC: 0.8206, kg train loss: 374.7436, cf train loss: 306.0269, cf eval loss: 39.3489 
Run: 3, epoch: 10, HR@5: 0.3306, HR@10: 0.5132, HR@15: 0.6003, HR@20: 0.6776, NDCG@5: 0.2087, NDCG@10: 0.2676, NDCG@15: 0.2906, NDCG@20: 0.3090, AUC: 0.8191, kg train loss: 363.2044, cf train loss: 305.2776, cf eval loss: 39.1022 
Run: 3, epoch: 11, HR@5: 0.3339, HR@10: 0.4934, HR@15: 0.6135, HR@20: 0.6842, NDCG@5: 0.2246, NDCG@10: 0.2764, NDCG@15: 0.3081, NDCG@20: 0.3249, AUC: 0.8193, kg train loss: 348.5734, cf train loss: 304.4849, cf eval loss: 39.4641 
Run: 3, epoch: 12, HR@5: 0.3421, HR@10: 0.5099, HR@15: 0.5905, HR@20: 0.6546, NDCG@5: 0.2256, NDCG@10: 0.2799, NDCG@15: 0.3014, NDCG@20: 0.3166, AUC: 0.8162, kg train loss: 338.2457, cf train loss: 303.3814, cf eval loss: 39.6377 
Run: 3, epoch: 13, HR@5: 0.3470, HR@10: 0.5049, HR@15: 0.6020, HR@20: 0.6891, NDCG@5: 0.2304, NDCG@10: 0.2808, NDCG@15: 0.3064, NDCG@20: 0.3271, AUC: 0.8250, kg train loss: 328.2120, cf train loss: 303.0661, cf eval loss: 38.5670 
Run: 3, epoch: 14, HR@5: 0.3421, HR@10: 0.5016, HR@15: 0.6201, HR@20: 0.6908, NDCG@5: 0.2303, NDCG@10: 0.2825, NDCG@15: 0.3139, NDCG@20: 0.3305, AUC: 0.8223, kg train loss: 320.1020, cf train loss: 302.4252, cf eval loss: 38.8399 
Run: 3, epoch: 15, HR@5: 0.3421, HR@10: 0.5049, HR@15: 0.6003, HR@20: 0.6530, NDCG@5: 0.2302, NDCG@10: 0.2828, NDCG@15: 0.3082, NDCG@20: 0.3207, AUC: 0.8165, kg train loss: 312.9858, cf train loss: 301.9559, cf eval loss: 39.6975 
Run: 3, epoch: 16, HR@5: 0.3454, HR@10: 0.5016, HR@15: 0.5970, HR@20: 0.6809, NDCG@5: 0.2303, NDCG@10: 0.2810, NDCG@15: 0.3064, NDCG@20: 0.3261, AUC: 0.8223, kg train loss: 305.9449, cf train loss: 301.7464, cf eval loss: 39.1064 
Run: 3, epoch: 17, HR@5: 0.3503, HR@10: 0.5329, HR@15: 0.6102, HR@20: 0.6776, NDCG@5: 0.2227, NDCG@10: 0.2816, NDCG@15: 0.3019, NDCG@20: 0.3178, AUC: 0.8221, kg train loss: 297.9159, cf train loss: 301.4753, cf eval loss: 39.1353 
Run: 3, epoch: 18, HR@5: 0.3503, HR@10: 0.5000, HR@15: 0.6003, HR@20: 0.6743, NDCG@5: 0.2281, NDCG@10: 0.2762, NDCG@15: 0.3027, NDCG@20: 0.3203, AUC: 0.8231, kg train loss: 299.5044, cf train loss: 300.2805, cf eval loss: 38.7822 
Run: 3, epoch: 19, HR@5: 0.3339, HR@10: 0.4934, HR@15: 0.5954, HR@20: 0.6711, NDCG@5: 0.2235, NDCG@10: 0.2751, NDCG@15: 0.3021, NDCG@20: 0.3200, AUC: 0.8202, kg train loss: 295.8901, cf train loss: 299.3379, cf eval loss: 39.1126 
Run: 3, epoch: 20, HR@5: 0.3701, HR@10: 0.5016, HR@15: 0.6102, HR@20: 0.6826, NDCG@5: 0.2373, NDCG@10: 0.2799, NDCG@15: 0.3084, NDCG@20: 0.3255, AUC: 0.8209, kg train loss: 290.7208, cf train loss: 300.4358, cf eval loss: 38.9572 
Run: 3, epoch: 21, HR@5: 0.3553, HR@10: 0.5181, HR@15: 0.6234, HR@20: 0.6809, NDCG@5: 0.2444, NDCG@10: 0.2965, NDCG@15: 0.3241, NDCG@20: 0.3378, AUC: 0.8231, kg train loss: 288.6958, cf train loss: 298.6706, cf eval loss: 38.8034 
Run: 3, epoch: 22, HR@5: 0.3668, HR@10: 0.5099, HR@15: 0.6118, HR@20: 0.6776, NDCG@5: 0.2464, NDCG@10: 0.2926, NDCG@15: 0.3197, NDCG@20: 0.3353, AUC: 0.8232, kg train loss: 284.1357, cf train loss: 300.0633, cf eval loss: 38.8303 
Run: 3, epoch: 23, HR@5: 0.3553, HR@10: 0.5033, HR@15: 0.6069, HR@20: 0.6826, NDCG@5: 0.2353, NDCG@10: 0.2823, NDCG@15: 0.3097, NDCG@20: 0.3275, AUC: 0.8241, kg train loss: 279.3046, cf train loss: 297.9485, cf eval loss: 38.4742 
Run: 3, epoch: 24, HR@5: 0.3536, HR@10: 0.5181, HR@15: 0.6086, HR@20: 0.6859, NDCG@5: 0.2390, NDCG@10: 0.2923, NDCG@15: 0.3162, NDCG@20: 0.3345, AUC: 0.8251, kg train loss: 281.8606, cf train loss: 298.9940, cf eval loss: 38.5483 
Run: 3, epoch: 25, HR@5: 0.3405, HR@10: 0.5049, HR@15: 0.6168, HR@20: 0.6941, NDCG@5: 0.2296, NDCG@10: 0.2825, NDCG@15: 0.3119, NDCG@20: 0.3301, AUC: 0.8234, kg train loss: 278.0640, cf train loss: 298.9018, cf eval loss: 38.7692 
Run: 3, epoch: 26, HR@5: 0.3470, HR@10: 0.5049, HR@15: 0.6135, HR@20: 0.6809, NDCG@5: 0.2305, NDCG@10: 0.2819, NDCG@15: 0.3109, NDCG@20: 0.3268, AUC: 0.8240, kg train loss: 275.8986, cf train loss: 297.8767, cf eval loss: 38.6753 
